meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1246,9600,1,81,1.0,8.0,MEDIUM,0.0
1246,9600,1,16,1.0,7.0,MEDIUM,0.0
1246,9600,1,18,1.0,10.0,MEDIUM,0.0
1246,9600,1,11,1.0,4.0,HARD,0.0
1246,9600,1,44,1.0,6.0,MEDIUM,0.0
1246,9600,1,14,1.0,9.0,MEDIUM,0.0
1246,9600,1,20,1.0,8.0,MEDIUM,0.0
1246,9600,1,27,1.0,8.0,MEDIUM,0.0
1246,9600,1,55,1.0,11.0,MEDIUM,0.0
1246,9600,2,63,6.0,9.0,MEDIUM,5.0
1246,9600,2,11,4.0,9.0,HARD,3.0
1246,9600,2,16,7.0,10.0,MEDIUM,0.0
1246,9600,2,44,6.0,9.0,MEDIUM,5.0
1246,9600,2,23,8.0,11.0,SOFT,0.0
1246,9600,2,43,8.0,11.0,SOFT,0.0
1246,9600,2,77,8.0,14.0,SOFT,0.0
1246,9600,3,63,9.0,12.0,SOFT,0.0
1246,9600,2,10,8.0,11.0,SOFT,0.0
1246,9600,2,81,8.0,11.0,SOFT,0.0
1246,9600,2,4,8.0,11.0,SOFT,0.0
1246,9600,2,27,8.0,11.0,SOFT,0.0
1246,9600,2,1,7.0,12.0,SOFT,0.0
1246,9600,2,3,7.0,12.0,SOFT,0.0
1246,9600,2,22,9.0,15.0,SOFT,0.0
1246,9600,3,16,10.0,13.0,SOFT,0.0
1246,9600,2,20,8.0,14.0,SOFT,0.0
1246,9600,2,31,8.0,14.0,SOFT,0.0
1246,9600,2,24,9.0,12.0,SOFT,0.0
1246,9600,2,18,10.0,17.0,SOFT,0.0
1246,9600,3,11,9.0,12.0,SOFT,0.0
1246,9600,2,14,9.0,12.0,SOFT,0.0
1246,9600,2,55,11.0,14.0,SOFT,0.0
1246,9600,3,81,11.0,14.0,SOFT,0.0
1246,9600,3,10,11.0,14.0,SOFT,3.0
1246,9600,4,63,12.0,14.0,SOFT,0.0
1246,9600,3,27,11.0,13.0,SOFT,0.0
1246,9600,3,43,11.0,14.0,SOFT,0.0
1246,9600,3,23,11.0,14.0,SOFT,0.0
1246,9600,4,16,13.0,16.0,SOFT,0.0
1246,9600,3,44,9.0,12.0,SOFT,0.0
1246,9600,3,24,12.0,15.0,SOFT,0.0
1246,9600,4,11,12.0,15.0,SOFT,3.0
1246,9600,3,14,12.0,15.0,SOFT,0.0
1246,9600,3,55,14.0,17.0,SOFT,0.0
1246,9600,3,4,11.0,15.0,SOFT,3.0
1246,9600,3,1,12.0,14.0,SOFT,5.0
1246,9600,5,63,14.0,25.0,MEDIUM,0.0
1246,9600,3,3,12.0,26.0,MEDIUM,6.0
1246,9600,4,81,14.0,16.0,MEDIUM,7.0
1246,9600,4,27,13.0,26.0,MEDIUM,7.0
1246,9600,4,10,14.0,27.0,MEDIUM,0.0
1246,9600,3,22,15.0,28.0,HARD,0.0
1246,9600,3,77,14.0,15.0,SOFT,6.0
1246,9600,3,31,14.0,27.0,HARD,0.0
1246,9600,4,23,14.0,24.0,MEDIUM,0.0
1246,9600,5,16,16.0,28.0,MEDIUM,0.0
1246,9600,4,44,12.0,24.0,MEDIUM,0.0
1246,9600,4,4,15.0,24.0,SOFT,0.0
1246,9600,4,43,14.0,15.0,SOFT,6.0
1246,9600,3,20,14.0,26.0,SOFT,6.0
1246,9600,4,77,15.0,26.0,HARD,0.0
1246,9600,5,81,16.0,20.0,MEDIUM,9.0
1246,9600,4,24,15.0,16.0,SOFT,0.0
1246,9600,5,43,15.0,26.0,HARD,7.0
1246,9600,4,14,15.0,25.0,SOFT,0.0
1246,9600,4,55,17.0,27.0,MEDIUM,0.0
1246,9600,5,11,15.0,25.0,HARD,0.0
1246,9600,4,1,14.0,24.0,HARD,6.0
1246,9600,5,24,16.0,26.0,MEDIUM,0.0
1246,9600,3,18,17.0,25.0,MEDIUM,0.0
1246,9600,6,81,20.0,27.0,MEDIUM,0.0
1246,9600,5,4,24.0,27.0,HARD,7.0
1246,9600,5,23,24.0,26.0,SOFT,0.0
1246,9601,1,14,1.0,2.0,MEDIUM,0.0
1246,9601,1,18,1.0,2.0,MEDIUM,0.0
1246,9601,2,14,2.0,3.0,HARD,0.0
1246,9601,2,18,2.0,3.0,HARD,0.0
1246,9601,3,14,3.0,4.0,MEDIUM,0.0
1246,9601,3,18,3.0,4.0,MEDIUM,0.0
1246,9601,1,31,1.0,13.0,MEDIUM,0.0
1246,9601,1,77,1.0,4.0,SOFT,0.0
1246,9601,1,10,1.0,15.0,MEDIUM,0.0
1246,9601,4,18,4.0,9.0,MEDIUM,1.0
1246,9601,1,55,1.0,8.0,MEDIUM,0.0
1246,9601,4,14,4.0,9.0,MEDIUM,1.0
1246,9601,1,16,1.0,10.0,MEDIUM,0.0
1246,9601,1,24,1.0,7.0,SOFT,0.0
1246,9601,1,22,1.0,10.0,MEDIUM,0.0
1246,9601,1,81,1.0,8.0,MEDIUM,0.0
1246,9601,1,11,1.0,6.0,MEDIUM,0.0
1246,9601,1,44,1.0,6.0,MEDIUM,0.0
1246,9601,1,63,1.0,9.0,MEDIUM,0.0
1246,9601,1,1,1.0,6.0,MEDIUM,0.0
1246,9601,1,4,1.0,8.0,MEDIUM,0.0
1246,9601,1,27,1.0,7.0,MEDIUM,0.0
1246,9601,1,23,1.0,5.0,MEDIUM,0.0
1246,9601,1,3,1.0,9.0,MEDIUM,0.0
1246,9601,1,20,1.0,4.0,MEDIUM,0.0
1246,9601,1,43,1.0,4.0,SOFT,0.0
1246,9601,2,77,4.0,10.0,SOFT,3.0
1246,9601,2,44,6.0,9.0,MEDIUM,5.0
1246,9601,2,1,6.0,9.0,MEDIUM,5.0
1246,9601,2,20,4.0,7.0,MEDIUM,3.0
1246,9601,2,24,7.0,10.0,SOFT,6.0
1246,9601,5,18,9.0,15.0,MEDIUM,6.0
1246,9601,2,43,4.0,7.0,SOFT,0.0
1246,9601,5,14,9.0,14.0,MEDIUM,6.0
1246,9601,2,55,8.0,14.0,MEDIUM,7.0
1246,9601,3,24,10.0,11.0,SOFT,9.0
1246,9601,2,3,9.0,10.0,MEDIUM,8.0
1246,9601,2,63,9.0,16.0,SOFT,0.0
1246,9601,2,23,5.0,8.0,SOFT,0.0
1246,9601,2,81,8.0,11.0,SOFT,0.0
1246,9601,3,44,9.0,17.0,SOFT,0.0
1246,9601,3,77,10.0,11.0,SOFT,0.0
1246,9601,2,11,6.0,9.0,MEDIUM,5.0
1246,9601,2,16,10.0,13.0,MEDIUM,9.0
1246,9601,3,1,9.0,12.0,SOFT,0.0
1246,9601,3,43,7.0,10.0,SOFT,0.0
1246,9601,2,4,8.0,11.0,SOFT,0.0
1246,9601,2,22,10.0,13.0,SOFT,0.0
1246,9601,6,14,14.0,23.0,SOFT,0.0
1246,9601,6,18,15.0,24.0,SOFT,0.0
1246,9601,4,24,11.0,14.0,SOFT,0.0
1246,9601,3,55,14.0,17.0,SOFT,0.0
1246,9601,3,16,13.0,17.0,SOFT,0.0
1246,9601,3,81,11.0,14.0,SOFT,3.0
1246,9601,3,3,10.0,17.0,SOFT,0.0
1246,9601,2,27,7.0,10.0,SOFT,0.0
1246,9601,3,23,8.0,11.0,SOFT,3.0
1246,9601,3,20,7.0,10.0,SOFT,0.0
1246,9601,3,4,11.0,14.0,SOFT,3.0
1246,9601,4,43,10.0,13.0,SOFT,0.0
1246,9601,2,31,13.0,16.0,SOFT,0.0
1246,9601,4,77,11.0,14.0,SOFT,0.0
1246,9601,2,10,15.0,22.0,SOFT,0.0
1246,9601,3,11,9.0,15.0,SOFT,0.0
1246,9601,5,24,14.0,17.0,SOFT,3.0
1246,9601,4,1,12.0,16.0,SOFT,3.0
1246,9601,3,31,16.0,20.0,SOFT,3.0
1246,9601,3,27,10.0,14.0,SOFT,0.0
1246,9601,4,20,10.0,14.0,SOFT,3.0
1246,9601,5,77,14.0,17.0,SOFT,0.0
1246,9601,4,16,17.0,20.0,SOFT,0.0
1246,9601,3,22,13.0,16.0,SOFT,3.0
1246,9601,4,55,17.0,20.0,SOFT,3.0
1246,9601,3,63,16.0,19.0,MEDIUM,0.0
1246,9601,4,23,11.0,13.0,SOFT,6.0
1246,9601,4,81,14.0,16.0,MEDIUM,7.0
1246,9601,6,24,17.0,19.0,SOFT,0.0
1246,9601,4,4,14.0,16.0,MEDIUM,7.0
1246,9601,4,44,17.0,19.0,MEDIUM,8.0
1246,9601,5,43,13.0,15.0,SOFT,6.0
1246,9602,1,31,1.0,4.0,SOFT,0.0
1246,9602,1,24,1.0,4.0,SOFT,0.0
1246,9602,1,10,1.0,4.0,SOFT,0.0
1246,9602,1,77,1.0,4.0,SOFT,0.0
1246,9602,1,16,1.0,7.0,SOFT,0.0
1246,9602,1,55,1.0,7.0,SOFT,0.0
1246,9602,1,11,1.0,6.0,SOFT,0.0
1246,9602,1,4,1.0,4.0,SOFT,0.0
1246,9602,1,81,1.0,4.0,SOFT,0.0
1246,9602,1,23,1.0,4.0,SOFT,0.0
1246,9602,1,43,1.0,4.0,SOFT,0.0
1246,9602,1,44,1.0,4.0,SOFT,0.0
1246,9602,1,63,1.0,4.0,SOFT,0.0
1246,9602,1,18,1.0,4.0,SOFT,0.0
1246,9602,1,3,1.0,4.0,SOFT,0.0
1246,9602,1,22,1.0,4.0,SOFT,0.0
1246,9602,1,14,1.0,4.0,SOFT,0.0
1246,9602,1,20,1.0,4.0,SOFT,0.0
1246,9602,1,1,1.0,4.0,SOFT,0.0
1246,9602,1,27,1.0,4.0,SOFT,0.0
1246,9602,2,31,4.0,7.0,SOFT,0.0
1246,9602,2,24,4.0,7.0,SOFT,0.0
1246,9602,2,77,4.0,7.0,SOFT,0.0
1246,9602,2,10,4.0,7.0,SOFT,0.0
1246,9602,2,23,4.0,7.0,SOFT,0.0
1246,9602,2,4,4.0,7.0,SOFT,0.0
1246,9602,2,81,4.0,7.0,SOFT,0.0
1246,9602,2,44,4.0,7.0,SOFT,0.0
1246,9602,2,63,4.0,7.0,SOFT,0.0
1246,9602,2,11,6.0,9.0,SOFT,0.0
1246,9602,2,1,4.0,7.0,SOFT,0.0
1246,9602,2,3,4.0,6.0,SOFT,0.0
1246,9602,2,14,4.0,7.0,SOFT,0.0
1246,9602,2,20,4.0,7.0,SOFT,0.0
1246,9602,2,22,4.0,7.0,SOFT,0.0
1246,9602,2,43,4.0,7.0,SOFT,0.0
1246,9602,2,27,4.0,7.0,SOFT,0.0
1246,9602,2,18,4.0,6.0,SOFT,0.0
1246,9602,3,31,7.0,10.0,SOFT,0.0
1246,9602,3,77,7.0,9.0,SOFT,0.0
1246,9602,3,24,7.0,9.0,SOFT,0.0
1246,9602,3,10,7.0,9.0,SOFT,0.0
1246,9602,2,55,7.0,10.0,SOFT,0.0
1246,9602,2,16,7.0,9.0,SOFT,0.0
1246,9602,3,11,9.0,12.0,SOFT,0.0
1246,9602,3,1,7.0,10.0,SOFT,3.0
1246,9602,3,23,7.0,10.0,SOFT,0.0
1246,9602,3,43,7.0,10.0,SOFT,0.0
1246,9602,3,20,7.0,10.0,SOFT,0.0
1246,9602,3,27,7.0,10.0,SOFT,0.0
1246,9602,3,4,7.0,10.0,SOFT,0.0
1246,9602,3,16,9.0,12.0,SOFT,2.0
1246,9602,3,55,10.0,13.0,SOFT,2.0
1246,9602,3,81,7.0,10.0,SOFT,0.0
1246,9602,3,22,7.0,10.0,SOFT,0.0
1246,9602,4,31,10.0,13.0,SOFT,0.0
1246,9602,3,14,7.0,10.0,SOFT,0.0
1246,9602,3,44,7.0,10.0,SOFT,0.0
1246,9602,3,63,7.0,10.0,SOFT,0.0
1246,9602,4,1,10.0,13.0,SOFT,0.0
1246,9602,4,81,10.0,13.0,SOFT,0.0
1246,9602,5,31,13.0,15.0,SOFT,0.0
1246,9602,4,55,13.0,16.0,SOFT,0.0
1246,9602,4,16,12.0,15.0,SOFT,0.0
1246,9602,4,14,10.0,13.0,SOFT,0.0
1246,9602,4,20,10.0,12.0,SOFT,0.0
1246,9602,4,23,10.0,12.0,SOFT,0.0
1246,9602,4,43,10.0,12.0,SOFT,0.0
1246,9602,4,22,10.0,13.0,SOFT,0.0
1246,9602,4,11,12.0,14.0,SOFT,0.0
1246,9602,4,27,10.0,13.0,SOFT,0.0
1246,9602,4,4,10.0,12.0,SOFT,0.0
1246,9602,4,44,10.0,12.0,SOFT,3.0
1246,9602,4,63,10.0,13.0,SOFT,3.0
1246,9602,5,27,13.0,16.0,SOFT,3.0
1246,9602,5,81,13.0,16.0,SOFT,0.0
1246,9602,5,1,13.0,16.0,SOFT,0.0
1246,9602,5,4,12.0,14.0,SOFT,0.0
1246,9602,5,44,12.0,14.0,SOFT,0.0
1246,9602,5,22,13.0,15.0,SOFT,3.0
1246,9602,5,63,13.0,15.0,SOFT,0.0
1246,9602,5,14,13.0,15.0,SOFT,3.0
1246,9602,5,16,15.0,17.0,SOFT,0.0
1246,9602,5,55,16.0,16.0,SOFT,0.0
1246,9602,6,81,16.0,18.0,SOFT,0.0
1246,9602,6,4,14.0,16.0,SOFT,0.0
1246,9602,6,27,16.0,18.0,SOFT,0.0
1246,9602,6,14,15.0,17.0,SOFT,0.0
1246,9602,6,16,17.0,19.0,SOFT,0.0
1246,9602,6,44,14.0,16.0,SOFT,0.0
1246,9602,6,63,15.0,17.0,SOFT,0.0
1246,9602,6,22,15.0,17.0,SOFT,0.0
1246,9602,6,1,16.0,18.0,SOFT,0.0
1246,9606,1,31,1.0,29.0,MEDIUM,0.0
1246,9606,1,22,1.0,33.0,MEDIUM,0.0
1246,9606,1,11,1.0,28.0,MEDIUM,0.0
1246,9606,1,44,1.0,17.0,SOFT,2.0
1246,9606,1,10,1.0,37.0,MEDIUM,0.0
1246,9606,1,1,1.0,29.0,MEDIUM,0.0
1246,9606,1,14,1.0,25.0,MEDIUM,1.0
1246,9606,1,18,1.0,26.0,HARD,1.0
1246,9606,1,16,1.0,36.0,MEDIUM,0.0
1246,9606,1,20,1.0,28.0,HARD,0.0
1246,9606,1,55,1.0,13.0,MEDIUM,0.0
1246,9606,1,77,1.0,33.0,HARD,0.0
1246,9606,1,4,1.0,30.0,MEDIUM,0.0
1246,9606,1,24,1.0,34.0,HARD,0.0
1246,9606,1,81,1.0,38.0,MEDIUM,0.0
1246,9606,1,3,1.0,10.0,SOFT,0.0
1246,9606,1,23,1.0,11.0,MEDIUM,0.0
1246,9606,1,43,1.0,29.0,MEDIUM,0.0
1246,9606,1,27,1.0,29.0,MEDIUM,0.0
1246,9606,1,63,1.0,27.0,MEDIUM,0.0
1246,9606,2,3,11.0,46.0,MEDIUM,0.0
1246,9606,2,23,12.0,15.0,HARD,0.0
1246,9606,2,55,14.0,62.0,HARD,0.0
1246,9606,2,44,18.0,62.0,HARD,0.0
1246,9606,2,14,26.0,61.0,HARD,1.0
1246,9606,2,18,27.0,61.0,MEDIUM,1.0
1246,9606,2,63,28.0,62.0,HARD,0.0
1246,9606,2,11,29.0,61.0,HARD,0.0
1246,9606,2,20,29.0,49.0,MEDIUM,0.0
1246,9606,2,1,30.0,62.0,HARD,0.0
1246,9606,2,43,30.0,61.0,HARD,0.0
1246,9606,2,27,30.0,61.0,HARD,0.0
1246,9606,2,31,30.0,61.0,HARD,0.0
1246,9606,2,4,31.0,62.0,HARD,0.0
1246,9606,2,22,34.0,61.0,SOFT,0.0
1246,9606,2,77,34.0,61.0,MEDIUM,0.0
1246,9606,2,24,35.0,61.0,MEDIUM,0.0
1246,9606,2,16,37.0,62.0,HARD,0.0
1246,9606,2,10,38.0,61.0,SOFT,0.0
1246,9606,2,81,39.0,62.0,HARD,0.0
1246,9606,3,3,47.0,58.0,SOFT,0.0
1246,9606,3,20,50.0,57.0,SOFT,0.0
1246,9606,4,3,59.0,61.0,SOFT,3.0
1247,9607,1,4,1.0,7.0,HARD,0.0
1247,9607,1,14,1.0,2.0,HARD,0.0
1247,9607,1,18,1.0,2.0,HARD,0.0
1247,9607,1,27,1.0,8.0,HARD,0.0
1247,9607,1,31,1.0,10.0,HARD,0.0
1247,9607,1,77,1.0,6.0,MEDIUM,0.0
1247,9607,1,16,1.0,12.0,HARD,0.0
1247,9607,1,10,1.0,8.0,HARD,0.0
1247,9607,1,20,1.0,8.0,HARD,0.0
1247,9607,1,23,1.0,11.0,HARD,0.0
1247,9607,1,55,1.0,10.0,HARD,0.0
1247,9607,1,11,1.0,10.0,HARD,0.0
1247,9607,1,81,1.0,6.0,HARD,0.0
1247,9607,1,44,1.0,7.0,HARD,0.0
1247,9607,1,43,1.0,10.0,HARD,0.0
1247,9607,1,1,1.0,8.0,HARD,0.0
1247,9607,1,63,1.0,11.0,HARD,0.0
1247,9607,1,30,1.0,14.0,HARD,0.0
1247,9607,1,22,1.0,9.0,HARD,0.0
1247,9607,2,14,2.0,7.0,HARD,0.0
1247,9607,2,18,2.0,9.0,HARD,0.0
1247,9607,1,24,1.0,7.0,SOFT,0.0
1247,9607,2,77,6.0,12.0,MEDIUM,5.0
1247,9607,2,81,6.0,11.0,HARD,0.0
1247,9607,2,4,7.0,11.0,HARD,6.0
1247,9607,3,14,7.0,12.0,HARD,5.0
1247,9607,2,24,7.0,10.0,SOFT,6.0
1247,9607,2,44,7.0,10.0,HARD,0.0
1247,9607,2,43,10.0,19.0,HARD,9.0
1247,9607,2,27,8.0,19.0,HARD,0.0
1247,9607,2,20,8.0,19.0,HARD,0.0
1247,9607,2,10,8.0,17.0,HARD,7.0
1247,9607,2,1,8.0,14.0,SOFT,0.0
1247,9607,3,18,9.0,18.0,HARD,7.0
1247,9607,2,22,9.0,17.0,HARD,8.0
1247,9607,2,31,10.0,17.0,HARD,9.0
1247,9607,2,23,11.0,18.0,HARD,0.0
1247,9607,2,55,10.0,18.0,HARD,9.0
1247,9607,2,11,10.0,13.0,SOFT,0.0
1247,9607,3,77,12.0,21.0,MEDIUM,11.0
1247,9607,3,81,11.0,22.0,HARD,10.0
1247,9607,2,16,12.0,20.0,HARD,0.0
1247,9607,2,30,14.0,21.0,HARD,0.0
1247,9607,4,14,12.0,19.0,HARD,10.0
1247,9607,3,24,10.0,15.0,SOFT,9.0
1247,9607,2,63,11.0,21.0,HARD,10.0
1247,9607,3,44,10.0,15.0,HARD,9.0
1247,9607,3,11,13.0,16.0,SOFT,0.0
1247,9607,3,4,12.0,21.0,HARD,11.0
1247,9607,3,22,17.0,18.0,HARD,16.0
1247,9607,3,23,18.0,23.0,SOFT,0.0
1247,9607,3,43,19.0,24.0,SOFT,0.0
1247,9607,3,1,14.0,23.0,SOFT,0.0
1247,9607,4,44,15.0,22.0,SOFT,0.0
1247,9607,4,11,16.0,24.0,SOFT,6.0
1247,9607,3,16,20.0,27.0,SOFT,0.0
1247,9607,4,18,18.0,24.0,SOFT,0.0
1247,9607,3,30,21.0,24.0,SOFT,0.0
1247,9607,5,14,19.0,22.0,SOFT,0.0
1247,9607,3,55,18.0,21.0,SOFT,0.0
1247,9607,3,31,17.0,24.0,SOFT,0.0
1247,9607,3,10,17.0,24.0,SOFT,0.0
1247,9607,3,63,21.0,27.0,SOFT,0.0
1247,9607,3,27,19.0,24.0,SOFT,0.0
1247,9607,3,20,19.0,24.0,SOFT,0.0
1247,9607,4,22,18.0,20.0,SOFT,0.0
1247,9607,4,77,21.0,26.0,SOFT,0.0
1247,9607,4,81,22.0,26.0,SOFT,0.0
1247,9607,4,30,24.0,28.0,SOFT,3.0
1247,9607,4,55,21.0,25.0,SOFT,0.0
1247,9607,4,4,21.0,25.0,SOFT,0.0
1247,9607,4,23,23.0,24.0,HARD,17.0
1247,9607,4,43,24.0,25.0,HARD,18.0
1247,9607,5,23,24.0,26.0,HARD,18.0
1247,9607,6,14,22.0,24.0,HARD,0.0
1247,9607,5,43,25.0,27.0,HARD,19.0
1247,9608,1,23,1.0,3.0,SOFT,5.0
1247,9608,1,24,1.0,4.0,SOFT,0.0
1247,9608,1,10,1.0,4.0,SOFT,0.0
1247,9608,1,31,1.0,4.0,SOFT,0.0
1247,9608,1,77,1.0,4.0,SOFT,0.0
1247,9608,1,30,1.0,3.0,SOFT,0.0
1247,9608,1,14,1.0,4.0,SOFT,3.0
1247,9608,1,22,1.0,3.0,SOFT,3.0
1247,9608,1,4,1.0,4.0,SOFT,3.0
1247,9608,1,43,1.0,2.0,SOFT,5.0
1247,9608,1,55,1.0,4.0,SOFT,3.0
1247,9608,1,16,1.0,4.0,SOFT,3.0
1247,9608,1,18,1.0,3.0,SOFT,7.0
1247,9608,1,81,1.0,4.0,SOFT,5.0
1247,9608,1,1,1.0,4.0,SOFT,3.0
1247,9608,1,11,1.0,4.0,SOFT,0.0
1247,9608,2,23,3.0,6.0,SOFT,0.0
1247,9608,2,43,2.0,5.0,SOFT,0.0
1247,9608,1,27,1.0,4.0,SOFT,0.0
1247,9608,1,20,1.0,4.0,SOFT,3.0
1247,9608,1,63,1.0,4.0,SOFT,3.0
1247,9608,1,44,1.0,4.0,SOFT,3.0
1247,9608,2,24,4.0,7.0,SOFT,0.0
1247,9608,2,10,4.0,7.0,SOFT,0.0
1247,9608,2,31,4.0,7.0,SOFT,0.0
1247,9608,2,30,3.0,6.0,SOFT,0.0
1247,9608,2,22,3.0,6.0,SOFT,0.0
1247,9608,2,77,4.0,7.0,SOFT,0.0
1247,9608,2,14,4.0,7.0,SOFT,0.0
1247,9608,2,18,3.0,6.0,SOFT,0.0
1247,9608,2,55,4.0,9.0,SOFT,0.0
1247,9608,2,16,4.0,10.0,SOFT,0.0
1247,9608,2,81,4.0,10.0,SOFT,0.0
1247,9608,2,4,4.0,9.0,SOFT,0.0
1247,9608,2,1,4.0,7.0,SOFT,0.0
1247,9608,2,63,4.0,7.0,SOFT,0.0
1247,9608,2,44,4.0,6.0,SOFT,0.0
1247,9608,3,31,7.0,10.0,SOFT,0.0
1247,9608,3,23,6.0,8.0,SOFT,0.0
1247,9608,3,43,5.0,6.0,SOFT,0.0
1247,9608,3,22,6.0,9.0,SOFT,0.0
1247,9608,3,30,6.0,9.0,SOFT,0.0
1247,9608,3,14,7.0,10.0,SOFT,0.0
1247,9608,3,24,7.0,9.0,SOFT,0.0
1247,9608,2,27,4.0,7.0,SOFT,0.0
1247,9608,3,10,7.0,10.0,SOFT,0.0
1247,9608,3,18,6.0,9.0,SOFT,0.0
1247,9608,3,77,7.0,9.0,SOFT,0.0
1247,9608,2,20,4.0,7.0,SOFT,0.0
1247,9608,2,11,4.0,7.0,SOFT,0.0
1247,9608,3,1,7.0,10.0,SOFT,3.0
1247,9608,3,11,7.0,10.0,SOFT,0.0
1247,9608,3,55,9.0,12.0,SOFT,5.0
1247,9608,4,10,10.0,13.0,SOFT,0.0
1247,9608,3,16,10.0,13.0,SOFT,6.0
1247,9608,4,30,9.0,10.0,SOFT,3.0
1247,9608,4,18,9.0,12.0,SOFT,0.0
1247,9608,4,31,10.0,13.0,SOFT,0.0
1247,9608,4,14,10.0,13.0,SOFT,0.0
1247,9608,4,22,9.0,12.0,SOFT,0.0
1247,9608,3,27,7.0,10.0,SOFT,0.0
1247,9608,3,20,7.0,10.0,SOFT,0.0
1247,9608,3,4,9.0,12.0,SOFT,0.0
1247,9608,3,81,10.0,13.0,SOFT,0.0
1247,9608,3,63,7.0,10.0,SOFT,0.0
1247,9608,5,30,10.0,11.0,SOFT,4.0
1247,9608,4,1,10.0,13.0,SOFT,0.0
1247,9608,4,16,13.0,16.0,SOFT,0.0
1247,9608,4,11,10.0,13.0,SOFT,0.0
1247,9608,5,22,12.0,14.0,SOFT,0.0
1247,9608,5,10,13.0,16.0,SOFT,0.0
1247,9608,4,55,12.0,15.0,SOFT,0.0
1247,9608,5,31,13.0,15.0,SOFT,0.0
1247,9608,4,27,10.0,12.0,SOFT,0.0
1247,9608,4,20,10.0,13.0,SOFT,0.0
1247,9608,4,81,13.0,15.0,SOFT,0.0
1247,9608,5,14,13.0,16.0,SOFT,0.0
1247,9608,5,18,12.0,14.0,SOFT,0.0
1247,9608,4,63,10.0,11.0,SOFT,0.0
1247,9608,6,30,11.0,11.0,SOFT,0.0
1247,9608,5,20,13.0,16.0,SOFT,3.0
1247,9608,5,63,11.0,14.0,SOFT,1.0
1247,9608,4,4,12.0,15.0,SOFT,0.0
1247,9608,5,81,15.0,18.0,SOFT,0.0
1247,9608,5,55,15.0,18.0,SOFT,0.0
1247,9608,5,16,16.0,19.0,SOFT,0.0
1247,9608,6,10,16.0,19.0,SOFT,3.0
1247,9608,5,1,13.0,16.0,SOFT,0.0
1247,9608,5,11,13.0,16.0,SOFT,3.0
1247,9608,6,14,16.0,18.0,SOFT,0.0
1247,9608,6,63,14.0,15.0,SOFT,0.0
1247,9608,6,20,16.0,17.0,SOFT,0.0
1247,9608,7,10,19.0,20.0,SOFT,3.0
1247,9608,6,1,16.0,17.0,SOFT,0.0
1247,9608,5,4,15.0,16.0,SOFT,0.0
1247,9608,6,55,18.0,19.0,SOFT,0.0
1247,9608,6,16,19.0,20.0,SOFT,0.0
1247,9608,6,81,18.0,19.0,SOFT,0.0
1247,9608,6,11,16.0,17.0,SOFT,0.0
1247,9612,1,1,1.0,7.0,MEDIUM,0.0
1247,9612,1,27,1.0,4.0,MEDIUM,0.0
1247,9612,1,24,1.0,4.0,MEDIUM,0.0
1247,9612,1,11,1.0,7.0,MEDIUM,0.0
1247,9612,1,77,1.0,4.0,MEDIUM,0.0
1247,9612,1,20,1.0,4.0,MEDIUM,0.0
1247,9612,1,10,1.0,4.0,MEDIUM,0.0
1247,9612,1,30,1.0,4.0,MEDIUM,0.0
1247,9612,1,22,1.0,4.0,MEDIUM,0.0
1247,9612,1,31,1.0,4.0,MEDIUM,0.0
1247,9612,1,23,1.0,4.0,MEDIUM,0.0
1247,9612,1,43,1.0,4.0,MEDIUM,0.0
1247,9612,1,4,1.0,7.0,MEDIUM,0.0
1247,9612,1,81,1.0,6.0,MEDIUM,0.0
1247,9612,1,55,1.0,7.0,MEDIUM,0.0
1247,9612,1,16,1.0,4.0,MEDIUM,0.0
1247,9612,1,14,1.0,7.0,MEDIUM,0.0
1247,9612,1,18,1.0,7.0,MEDIUM,0.0
1247,9612,1,63,1.0,7.0,MEDIUM,0.0
1247,9612,1,44,1.0,6.0,MEDIUM,0.0
1247,9612,2,43,4.0,7.0,MEDIUM,3.0
1247,9612,2,23,4.0,6.0,MEDIUM,3.0
1247,9612,2,27,4.0,7.0,MEDIUM,3.0
1247,9612,2,20,4.0,7.0,MEDIUM,3.0
1247,9612,2,10,4.0,7.0,MEDIUM,3.0
1247,9612,2,30,4.0,7.0,MEDIUM,3.0
1247,9612,2,77,4.0,6.0,MEDIUM,3.0
1247,9612,2,24,4.0,6.0,MEDIUM,3.0
1247,9612,2,16,4.0,7.0,MEDIUM,3.0
1247,9612,2,31,4.0,6.0,MEDIUM,3.0
1247,9612,2,22,4.0,7.0,MEDIUM,3.0
1247,9612,3,27,7.0,10.0,MEDIUM,0.0
1247,9612,3,20,7.0,10.0,MEDIUM,0.0
1247,9612,2,63,7.0,10.0,MEDIUM,0.0
1247,9612,2,44,6.0,9.0,MEDIUM,0.0
1247,9612,2,4,7.0,12.0,MEDIUM,0.0
1247,9612,2,55,7.0,10.0,MEDIUM,0.0
1247,9612,3,16,7.0,10.0,MEDIUM,0.0
1247,9612,3,43,7.0,10.0,MEDIUM,0.0
1247,9612,2,1,7.0,10.0,MEDIUM,0.0
1247,9612,2,11,7.0,9.0,MEDIUM,0.0
1247,9612,3,10,7.0,9.0,MEDIUM,0.0
1247,9612,3,22,7.0,10.0,MEDIUM,0.0
1247,9612,3,30,7.0,9.0,MEDIUM,0.0
1247,9612,3,63,10.0,12.0,MEDIUM,3.0
1247,9612,2,14,7.0,9.0,MEDIUM,0.0
